"","gbifID","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","locality","stateProvince","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters"
"834240",4153713494,"Sapindales","Sapindaceae","Acer","Acer glabrum","","SPECIES","Acer glabrum Torr.","Acer glabrum","","","Oregon",45.516038,-117.922497,9
"842602",4405138420,"Sapindales","Sapindaceae","Acer","Acer glabrum","","SPECIES","Acer glabrum Torr.","Acer glabrum","","","Oregon",45.684921,-117.189651,15
"843663",4153628672,"Sapindales","Sapindaceae","Acer","Acer glabrum","","SPECIES","Acer glabrum Torr.","Acer glabrum","","","Oregon",45.47751,-118.07206,1
"866218",3759210606,"Sapindales","Anacardiaceae","Rhus","Rhus glabra","","SPECIES","Rhus glabra L.","Rhus glabra","","","Oregon",45.769252,-116.750204,8
"3644",2813930553,"Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","","SPECIES","Asclepias speciosa Torr.","Asclepias speciosa","","","Oregon",45.90868,-117.473245,12
"10481",4138456571,"Gentianales","Apocynaceae","Apocynum","Apocynum androsaemifolium","","SPECIES","Apocynum androsaemifolium L.","Apocynum androsaemifolium","","","Oregon",45.476267,-118.062938,9
"129071",3466087663,"Gentianales","Gentianaceae","Frasera","Frasera speciosa","","SPECIES","Frasera speciosa Douglas ex Hook.","Frasera speciosa","","","Oregon",45.530947,-116.964287,3
"20305",4096838519,"Gentianales","Gentianaceae","Frasera","Frasera albicaulis","","SPECIES","Frasera albicaulis Douglas ex Griseb.","Frasera albicaulis","","","Oregon",45.552833,-116.973778,5
"25785",3330679458,"Gentianales","Apocynaceae","Asclepias","Asclepias fascicularis","","SPECIES","Asclepias fascicularis Decne.","Asclepias fascicularis","","","Oregon",45.821823,-116.773111,6
"28055",2802809814,"Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","","SPECIES","Asclepias speciosa Torr.","Asclepias speciosa","","","Oregon",45.953459,-117.410748,4
"352361",2641417945,"Gentianales","Apocynaceae","Apocynum","Apocynum androsaemifolium","","SPECIES","Apocynum androsaemifolium L.","Apocynum androsaemifolium","","","Oregon",45.941456,-117.47521,31
"683132",3415554612,"Gentianales","Apocynaceae","Apocynum","Apocynum androsaemifolium","","SPECIES","Apocynum androsaemifolium L.","Apocynum androsaemifolium","","","Oregon",45.899796,-117.484703,10
"90347",3307460383,"Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","","SPECIES","Asclepias speciosa Torr.","Asclepias speciosa","","","Oregon",45.895317,-117.519753,18
"90918",4137837223,"Gentianales","Rubiaceae","Galium","Galium boreale","","SPECIES","Galium boreale L.","Galium boreale","","","Oregon",45.477088,-118.06433,1
"122361",3466295441,"Gentianales","Gentianaceae","Frasera","Frasera speciosa","","SPECIES","Frasera speciosa Douglas ex Hook.","Frasera speciosa","","","Oregon",45.527276,-116.965006,4
"130286",3466227673,"Gentianales","Gentianaceae","Frasera","Frasera speciosa","","SPECIES","Frasera speciosa Douglas ex Hook.","Frasera speciosa","","","Oregon",45.53094,-116.96431,3
"136010",3314422997,"Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","","SPECIES","Asclepias speciosa Torr.","Asclepias speciosa","","","Oregon",45.899796,-117.484703,10
"141695",4096401501,"Gentianales","Gentianaceae","Frasera","Frasera albicaulis","","SPECIES","Frasera albicaulis Douglas ex Griseb.","Frasera albicaulis","","","Oregon",45.551012,-116.974455,10
"159792",3415358656,"Gentianales","Apocynaceae","Apocynum","Apocynum androsaemifolium","","SPECIES","Apocynum androsaemifolium L.","Apocynum androsaemifolium","","","Oregon",45.574503,-117.51822,10
"167099",3325549512,"Gentianales","Gentianaceae","Frasera","Frasera speciosa","","SPECIES","Frasera speciosa Douglas ex Hook.","Frasera speciosa","","","Oregon",45.530903,-116.964345,4
"172151",3005112451,"Gentianales","Rubiaceae","Galium","Galium triflorum","","SPECIES","Galium triflorum Michx.","Galium triflorum","","","Oregon",45.513117,-117.736131,5
"185418",4096814355,"Gentianales","Gentianaceae","Frasera","Frasera albicaulis","","SPECIES","Frasera albicaulis Douglas ex Griseb.","Frasera albicaulis","","","Oregon",45.918542,-116.944862,10
"193124",3465941360,"Gentianales","Gentianaceae","Frasera","Frasera speciosa","","SPECIES","Frasera speciosa Douglas ex Hook.","Frasera speciosa","","","Oregon",45.536137,-116.939383,21
"197162",4138003937,"Gentianales","Apocynaceae","Apocynum","Apocynum androsaemifolium","","SPECIES","Apocynum androsaemifolium L.","Apocynum androsaemifolium","","","Oregon",45.476812,-118.063513,1
"1994761",2850966584,"Gentianales","Gentianaceae","Frasera","Frasera albicaulis","","SPECIES","Frasera albicaulis Douglas ex Griseb.","Frasera albicaulis","","","Oregon",45.918397,-116.941955,5
"2059681",3307475423,"Gentianales","Apocynaceae","Apocynum","Apocynum cannabinum","","SPECIES","Apocynum cannabinum L.","Apocynum cannabinum","","","Oregon",45.821757,-116.772726,9
"207554",4096787477,"Gentianales","Gentianaceae","Frasera","Frasera speciosa","","SPECIES","Frasera speciosa Douglas ex Hook.","Frasera speciosa","","","Oregon",45.548575,-117.186592,4
"2283841",4171345523,"Gentianales","Gentianaceae","Frasera","Frasera albicaulis","","SPECIES","Frasera albicaulis Douglas ex Griseb.","Frasera albicaulis","","","Oregon",45.60014,-116.988753,6
"230193",4096407459,"Gentianales","Gentianaceae","Frasera","Frasera albicaulis","","SPECIES","Frasera albicaulis Douglas ex Griseb.","Frasera albicaulis","","","Oregon",45.549406,-116.972807,3
"2312141",4096813483,"Gentianales","Gentianaceae","Frasera","Frasera speciosa","","SPECIES","Frasera speciosa Douglas ex Hook.","Frasera speciosa","","","Oregon",45.553795,-116.97407,5
"2362541",3307482405,"Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","","SPECIES","Asclepias speciosa Torr.","Asclepias speciosa","","","Oregon",45.820384,-116.770853,7
"239366",4171193801,"Gentianales","Gentianaceae","Frasera","Frasera albicaulis","","SPECIES","Frasera albicaulis Douglas ex Griseb.","Frasera albicaulis","","","Oregon",45.540292,-116.966622,16
"244366",2851022378,"Gentianales","Gentianaceae","Frasera","Frasera albicaulis","","SPECIES","Frasera albicaulis Douglas ex Griseb.","Frasera albicaulis","","","Oregon",45.549653,-116.974286,5
"255350",4138555505,"Gentianales","Gentianaceae","Frasera","Frasera albicaulis","","SPECIES","Frasera albicaulis Douglas ex Griseb.","Frasera albicaulis","","","Oregon",45.535471,-116.958379,3
"2756262",4096887747,"Ranunculales","Ranunculaceae","Ranunculus","Ranunculus glaberrimus","","SPECIES","Ranunculus glaberrimus Hook.","Ranunculus glaberrimus","","","Oregon",45.495123,-117.139668,2
"280830",3455401755,"Ranunculales","Ranunculaceae","Aquilegia","Aquilegia flavescens","","SPECIES","Aquilegia flavescens S.Watson","Aquilegia flavescens","","","Oregon",45.500876,-116.760522,8
"285897",3858370467,"Ranunculales","Ranunculaceae","Anemone","Anemone piperi","","SPECIES","Anemonoides piperi (Rydb.) Holub","Anemonoides piperi","","","Oregon",45.449995,-118.326997,10
"295198",4145657368,"Ranunculales","Ranunculaceae","Aquilegia","Aquilegia formosa","","SPECIES","Aquilegia formosa Fisch. ex DC.","Aquilegia formosa","","","Oregon",45.783242,-118.073151,7
"300359",3113571329,"Ranunculales","Ranunculaceae","Delphinium","Delphinium nuttallianum","","SPECIES","Delphinium nuttallianum Pritz. ex Walp.","Delphinium nuttallianum","","","Oregon",45.835551,-117.263576,5
"3024402",4011703350,"Ranunculales","Ranunculaceae","Trautvetteria","Trautvetteria carolinensis","","SPECIES","Trautvetteria caroliniensis (Walter) Vail","Trautvetteria caroliniensis","","","Oregon",45.514785,-117.736678,10
"3054531",3039355540,"Ranunculales","Ranunculaceae","Clematis","Clematis ligusticifolia","","SPECIES","Clematis ligusticifolia Nutt. ex Torr. & A.Gray","Clematis ligusticifolia","","","Oregon",45.933983,-117.446755,32
"312700",4116116817,"Ranunculales","Papaveraceae","Dicentra","Dicentra uniflora","","SPECIES","Dicentra uniflora Kellogg","Dicentra uniflora","","","Oregon",45.495733,-118.099888,4
"3131681",4177192837,"Ranunculales","Ranunculaceae","Aquilegia","Aquilegia formosa","","SPECIES","Aquilegia formosa Fisch. ex DC.","Aquilegia formosa","","","Oregon",45.475209,-118.067225,5
"321070",4018570548,"Ranunculales","Ranunculaceae","Aquilegia","Aquilegia formosa","","SPECIES","Aquilegia formosa Fisch. ex DC.","Aquilegia formosa","","","Oregon",45.698289,-117.180572,4
"328930",4137960397,"Ranunculales","Ranunculaceae","Actaea","Actaea rubra","","SPECIES","Actaea rubra (Aiton) Willd.","Actaea rubra","","","Oregon",45.86113,-117.916892,7
"338543",4177140810,"Ranunculales","Ranunculaceae","Aquilegia","Aquilegia formosa","","SPECIES","Aquilegia formosa Fisch. ex DC.","Aquilegia formosa","","","Oregon",45.475388,-118.066727,6
"344007",4416792575,"Ranunculales","Ranunculaceae","Actaea","Actaea rubra","","SPECIES","Actaea rubra (Aiton) Willd.","Actaea rubra","","","Oregon",45.722513,-118.031722,4
"347636",4153577745,"Ranunculales","Ranunculaceae","Aquilegia","Aquilegia formosa","","SPECIES","Aquilegia formosa Fisch. ex DC.","Aquilegia formosa","","","Oregon",45.822054,-117.956518,7
"349269",4153940580,"Ranunculales","Ranunculaceae","Aquilegia","Aquilegia formosa","","SPECIES","Aquilegia formosa Fisch. ex DC.","Aquilegia formosa","","","Oregon",45.79197,-117.943138,6
"351065",4133981474,"Ranunculales","Ranunculaceae","Aquilegia","Aquilegia formosa","","SPECIES","Aquilegia formosa Fisch. ex DC.","Aquilegia formosa","","","Oregon",45.741962,-117.832665,4
"359281",4165400713,"Ranunculales","Ranunculaceae","Trautvetteria","Trautvetteria carolinensis","","SPECIES","Trautvetteria caroliniensis (Walter) Vail","Trautvetteria caroliniensis","","","Oregon",45.716942,-118.093583,11
"360582",4096570347,"Ranunculales","Ranunculaceae","Aconitum","Aconitum columbianum","","SPECIES","Aconitum columbianum Nutt.","Aconitum columbianum","","","Oregon",45.513888,-117.736131,5
"361994",3859577437,"Ranunculales","Ranunculaceae","Delphinium","Delphinium depauperatum","","SPECIES","Delphinium depauperatum Nutt. ex Torr. & A.Gray","Delphinium depauperatum","","","Oregon",45.454617,-118.242775,3
"363929",4165546490,"Ranunculales","Ranunculaceae","Aquilegia","Aquilegia formosa","","SPECIES","Aquilegia formosa Fisch. ex DC.","Aquilegia formosa","","","Oregon",45.627086,-117.730445,2
"384715",4137812577,"Ranunculales","Ranunculaceae","Thalictrum","Thalictrum occidentale","","SPECIES","Thalictrum occidentale A.Gray","Thalictrum occidentale","","","Oregon",45.695659,-118.085115,8
"390393",4145642447,"Ranunculales","Ranunculaceae","Aquilegia","Aquilegia formosa","","SPECIES","Aquilegia formosa Fisch. ex DC.","Aquilegia formosa","","","Oregon",45.783352,-118.073133,9
"390791",2294437164,"Ranunculales","Ranunculaceae","Ranunculus","Ranunculus acris","","SPECIES","Ranunculus acris L.","Ranunculus acris","","","Oregon",45.762689,-116.997781,10
"392810",2818749196,"Ranunculales","Ranunculaceae","Clematis","Clematis hirsutissima","","SPECIES","Clematis hirsutissima Pursh","Clematis hirsutissima","","","Oregon",45.881893,-116.950086,22
"3928701",3005078337,"Ranunculales","Ranunculaceae","Anemone","Anemone piperi","","SPECIES","Anemonoides piperi (Rydb.) Holub","Anemonoides piperi","","","Oregon",45.762817,-116.994042,30
"406768",3773287610,"Ranunculales","Berberidaceae","Mahonia","Mahonia repens","","SPECIES","Berberis repens Lindl.","Berberis repens","","","Oregon",45.956135,-117.410592,31
"411253",3912020685,"Ranunculales","Ranunculaceae","Aquilegia","Aquilegia formosa","","SPECIES","Aquilegia formosa Fisch. ex DC.","Aquilegia formosa","","","Oregon",45.83343,-117.953483,10
"426957",2823230718,"Ranunculales","Berberidaceae","Mahonia","Mahonia repens","","SPECIES","Berberis repens Lindl.","Berberis repens","","","Oregon",45.871112,-117.694719,32
"439536",4171662517,"Ranunculales","Ranunculaceae","Aquilegia","Aquilegia formosa","","SPECIES","Aquilegia formosa Fisch. ex DC.","Aquilegia formosa","","","Oregon",45.703592,-118.045022,4
"453149",3859353380,"Ranunculales","Ranunculaceae","Clematis","Clematis hirsutissima","","SPECIES","Clematis hirsutissima Pursh","Clematis hirsutissima","","","Oregon",45.547431,-116.971233,5
"453841",4137792779,"Ranunculales","Ranunculaceae","Anemone","Anemone oregana","","SPECIES","Anemonoides oregana (A.Gray) Starod.","Anemonoides oregana","","","Oregon",45.852322,-117.922797,4
"458694",4137925160,"Ranunculales","Ranunculaceae","Anemone","Anemone oregana","","SPECIES","Anemonoides oregana (A.Gray) Starod.","Anemonoides oregana","","","Oregon",45.859772,-117.924028,9
"463722",4075759994,"Ranunculales","Papaveraceae","Dicentra","Dicentra cucullaria","","SPECIES","Dicentra cucullaria (L.) Bernh.","Dicentra cucullaria","","","Oregon",45.781117,-116.743622,10
"463974",4127128939,"Ranunculales","Ranunculaceae","Anemone","Anemone piperi","","SPECIES","Anemonoides piperi (Rydb.) Holub","Anemonoides piperi","","","Oregon",45.721905,-118.054591,40
"470387",4137634919,"Ranunculales","Papaveraceae","Dicentra","Dicentra cucullaria","","SPECIES","Dicentra cucullaria (L.) Bernh.","Dicentra cucullaria","","","Oregon",45.860917,-117.921303,4
"476509",2850656799,"Ranunculales","Ranunculaceae","Aconitum","Aconitum columbianum","","SPECIES","Aconitum columbianum Nutt.","Aconitum columbianum","","","Oregon",45.888512,-117.901852,8
"478132",2634252709,"Ranunculales","Ranunculaceae","Aquilegia","Aquilegia formosa","","SPECIES","Aquilegia formosa Fisch. ex DC.","Aquilegia formosa","","","Oregon",45.940847,-117.449311,31
"4783231",3860360488,"Ranunculales","Ranunculaceae","Anemone","Anemone piperi","","SPECIES","Anemonoides piperi (Rydb.) Holub","Anemonoides piperi","","","Oregon",45.449975,-118.327003,4
"480733",4011588386,"Ranunculales","Ranunculaceae","Trautvetteria","Trautvetteria carolinensis","","SPECIES","Trautvetteria caroliniensis (Walter) Vail","Trautvetteria caroliniensis","","","Oregon",45.61313,-117.263348,24
"483056",2873787173,"Ranunculales","Ranunculaceae","Actaea","Actaea rubra","","SPECIES","Actaea rubra (Aiton) Willd.","Actaea rubra","","","Oregon",45.803105,-118.079567,10
"4870522",1883467156,"Ranunculales","Ranunculaceae","Delphinium","Delphinium nuttallianum","","SPECIES","Delphinium nuttallianum Pritz. ex Walp.","Delphinium nuttallianum","","","Oregon",45.826758,-117.95517,5
"497172",4133923687,"Ranunculales","Ranunculaceae","Aquilegia","Aquilegia formosa","","SPECIES","Aquilegia formosa Fisch. ex DC.","Aquilegia formosa","","","Oregon",45.475277,-118.06723,1
"500024",3014020523,"Ranunculales","Ranunculaceae","Clematis","Clematis ligusticifolia","","SPECIES","Clematis ligusticifolia Nutt. ex Torr. & A.Gray","Clematis ligusticifolia","","","Oregon",45.576479,-117.527034,9
"500396",3113583349,"Ranunculales","Ranunculaceae","Delphinium","Delphinium nuttallianum","","SPECIES","Delphinium nuttallianum Pritz. ex Walp.","Delphinium nuttallianum","","","Oregon",45.935403,-117.70278,8
"501906",2826447468,"Ranunculales","Ranunculaceae","Aquilegia","Aquilegia formosa","","SPECIES","Aquilegia formosa Fisch. ex DC.","Aquilegia formosa","","","Oregon",45.513986,-117.736423,10
"516493",4153591532,"Ranunculales","Ranunculaceae","Aquilegia","Aquilegia formosa","","SPECIES","Aquilegia formosa Fisch. ex DC.","Aquilegia formosa","","","Oregon",45.792101,-117.943263,7
"520959",2579276157,"Ranunculales","Ranunculaceae","Ranunculus","Ranunculus glaberrimus","","SPECIES","Ranunculus glaberrimus Hook.","Ranunculus glaberrimus","","","Oregon",45.490494,-117.204047,3
"522477",2350314119,"Ranunculales","Ranunculaceae","Aquilegia","Aquilegia formosa","","SPECIES","Aquilegia formosa Fisch. ex DC.","Aquilegia formosa","","","Oregon",45.747306,-117.023431,10
"525429",4138551471,"Ranunculales","Ranunculaceae","Anemone","Anemone piperi","","SPECIES","Anemonoides piperi (Rydb.) Holub","Anemonoides piperi","","","Oregon",45.695659,-118.085115,8
"5278101",2641603535,"Ranunculales","Ranunculaceae","Clematis","Clematis hirsutissima","","SPECIES","Clematis hirsutissima Pursh","Clematis hirsutissima","","","Oregon",45.947772,-117.548967,6
"531296",2641509573,"Ranunculales","Ranunculaceae","Clematis","Clematis hirsutissima","","SPECIES","Clematis hirsutissima Pursh","Clematis hirsutissima","","","Oregon",45.944108,-117.552012,31
"545505",2850833586,"Ranunculales","Berberidaceae","Mahonia","Mahonia nervosa","","SPECIES","Berberis nervosa Pursh","Berberis nervosa","","","Oregon",45.729881,-118.195472,11
"547000",3112663373,"Ranunculales","Ranunculaceae","Clematis","Clematis hirsutissima","","SPECIES","Clematis hirsutissima Pursh","Clematis hirsutissima","","","Oregon",45.522892,-117.360358,5
"560987",3118511443,"Ranunculales","Ranunculaceae","Ranunculus","Ranunculus glaberrimus","","SPECIES","Ranunculus glaberrimus Hook.","Ranunculus glaberrimus","","","Oregon",45.769112,-116.818588,4
"561776",3858199429,"Ranunculales","Papaveraceae","Eschscholzia","Eschscholzia californica","","SPECIES","Eschscholzia californica Cham.","Eschscholzia californica","","","Oregon",45.945801,-117.450814,16
"5645821",4137649225,"Ranunculales","Berberidaceae","Mahonia","Mahonia repens","","SPECIES","Berberis repens Lindl.","Berberis repens","","","Oregon",45.741565,-117.8331,2
"573563",3759590071,"Ranunculales","Ranunculaceae","Ranunculus","Ranunculus glaberrimus","","SPECIES","Ranunculus glaberrimus Hook.","Ranunculus glaberrimus","","","Oregon",45.592371,-117.259198,3
"5893871",4138645291,"Rosales","Rosaceae","Potentilla","Potentilla recta","","SPECIES","Potentilla recta L.","Potentilla recta","","","Oregon",45.476187,-118.066508,8
"601694",4127248157,"Rosales","Rosaceae","Fragaria","Fragaria virginiana","","SPECIES","Fragaria virginiana Duchesne","Fragaria virginiana","","","Oregon",45.47563,-118.066207,7
